inventory_id,master_row_type,url,source_role,purpose_jobs,active_source_keys,current_usability,why_not_currently_usable,last_fetch_state,http_status,resolved_url,fetch_explanation,safe_use,next_action,connection_status,parser_status,freshness_status,data_date,record_count,screener_integration,current_gate_state,evidence_source_url,status_as_of,master_canonical_url,master_placeholder_flag,master_evidence_note,source_file,source_csv_excel_row
30,CURRENT_INVENTORY,https://hydro.imd.gov.in/hydrometweb/,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,,FETCH_BLOCKED,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTTP_ERROR,404,https://hydro.imd.gov.in/hydrometweb/,HTTP_ERROR,Official or primary landing/data source; URL presence alone cannot unlock READY.,Retry on source schedule or discover a current official contract; remain fail-closed.,FETCH_BLOCKED,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://hydro.imd.gov.in/hydrometweb/,2026-07-14,https://hydro.imd.gov.in/hydrometweb,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,31
31,CURRENT_INVENTORY,https://gocharting.com/features/charting,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://gocharting.com/features/charting,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,32
32,CURRENT_INVENTORY,https://gocharting.com/in,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://gocharting.com/in,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,33
33,CURRENT_INVENTORY,https://harmonicpattern.com/,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://harmonicpattern.com,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,34
34,CURRENT_INVENTORY,https://harmonictrader.com/,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://harmonictrader.com,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,35
35,CURRENT_INVENTORY,https://investarindia.com/blog/harmonic-trading/,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://investarindia.com/blog/harmonic-trading,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,36
36,CURRENT_INVENTORY,https://investarindia.com/tour/in-built-scans,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://investarindia.com/tour/in-built-scans,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,37
37,CURRENT_INVENTORY,https://investarindia.com/tour/stock-screener-software,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://investarindia.com/tour/stock-screener-software,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,38
38,CURRENT_INVENTORY,https://investarindia.com/tour/technical-analysis-software,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://investarindia.com/tour/technical-analysis-software,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,39
39,CURRENT_INVENTORY,https://justticks.in/harmonic-screener,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://justticks.in/harmonic-screener,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,40
40,CURRENT_INVENTORY,https://nsearchives.nseindia.com/content/circulars/cmtr4808.htm?utm_source=chatgpt.com,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,,HTML_SCHEMA_PENDING,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_STRUCTURED_CANDIDATE,200,https://nsearchives.nseindia.com/content/circulars/cmtr4808.htm?utm_source=chatgpt.com,HTML contains structured rows but semantics/date schema are not verified.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Implement source-specific deterministic HTML/embedded-JSON parser.,HTML_SCHEMA_PENDING,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://nsearchives.nseindia.com/content/circulars/cmtr4808.htm?utm_source=chatgpt.com,2026-07-14,https://nsearchives.nseindia.com/content/circulars/cmtr4808.htm,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,41
41,CURRENT_INVENTORY,https://publications.opec.org/momr/information/2476,OFFICIAL_OR_PRIMARY,CAUSAL_TRIGGER|FLOW_CONFIRMATION,,FETCH_BLOCKED,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTTP_ERROR,403,https://publications.opec.org/momr/information/2476,HTTP_ERROR,Official or primary landing/data source; URL presence alone cannot unlock READY.,Retry on source schedule or discover a current official contract; remain fail-closed.,FETCH_BLOCKED,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://publications.opec.org/momr/information/2476,2026-07-14,https://publications.opec.org/momr/information/2476,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,42
42,CURRENT_INVENTORY,https://pyharmonics.readthedocs.io/en/latest/,OPEN_SOURCE_REFERENCE,IMPLEMENTATION_REFERENCE,,OPEN_SOURCE_REFERENCE,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,Library or implementation reference subject to license and deterministic validation.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,OPEN_SOURCE_REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,IMPLEMENTATION_REFERENCE_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://pyharmonics.readthedocs.io/en/latest,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,43
43,CURRENT_INVENTORY,https://stockedge.com/,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://stockedge.com,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,44
44,CURRENT_INVENTORY,https://trendlyne.com/equity/group-insider-trading-sast/?utm_source=chatgpt.com,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://trendlyne.com/equity/group-insider-trading-sast,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,45
45,CURRENT_INVENTORY,https://trendlyne.com/portfolio/bulk-block-deals/,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://trendlyne.com/portfolio/bulk-block-deals,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,46
46,CURRENT_INVENTORY,https://trendlyne.com/portfolio/superstar-shareholders/,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://trendlyne.com/portfolio/superstar-shareholders,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,47
47,CURRENT_INVENTORY,https://trendspider.com/,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://trendspider.com,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,48
48,CURRENT_INVENTORY,https://trntrading.ai/docs/harmonic-patterns-scanner/introduction,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://trntrading.ai/docs/harmonic-patterns-scanner/introduction,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,49
49,CURRENT_INVENTORY,https://www.cmegroup.com/markets/energy/crude-oil.html,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,,METADATA_ONLY,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_METADATA_ONLY,200,https://www.cmegroup.com/markets/energy/crude-oil.html,No verified row-level payload contract.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Discover official API/file contract or retain as reference only.,METADATA_ONLY,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.cmegroup.com/markets/energy/crude-oil.html,2026-07-14,https://www.cmegroup.com/markets/energy/crude-oil.html,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,50
50,CURRENT_INVENTORY,https://www.cmegroup.com/markets/metals/precious/gold.contractSpecs.html,OFFICIAL_OR_PRIMARY,CAUSAL_TRIGGER|FLOW_CONFIRMATION,,METADATA_ONLY,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_METADATA_ONLY,200,https://www.cmegroup.com/markets/metals/precious/gold.contractSpecs.html,No verified row-level payload contract.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Discover official API/file contract or retain as reference only.,METADATA_ONLY,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.cmegroup.com/markets/metals/precious/gold.contractSpecs.html,2026-07-14,https://www.cmegroup.com/markets/metals/precious/gold.contractSpecs.html,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,51
51,CURRENT_INVENTORY,https://www.lme.com/market-data/reports-and-data/warehouse-and-stocks-reports,OFFICIAL_OR_PRIMARY,ELIGIBILITY_VETO|FLOW_CONFIRMATION|EXECUTION_RISK,lme_warehouse_stocks,REGISTERED_NO_OUTPUT,Source is registered but has no verified snapshot/parser output.,lme_warehouse_stocks:NO_SNAPSHOT,lme_warehouse_stocks:NA,lme_warehouse_stocks:NO_SNAPSHOT,lme_warehouse_stocks: registered but no source snapshot/parser output exists.,Official or primary landing/data source; URL presence alone cannot unlock READY.,IMPLEMENT_RESOLVER_PARSER_FIXTURE_AND_FRESHNESS,REGISTERED_NO_OUTPUT,lme_warehouse_stocks:NO_OUTPUT,lme_warehouse_stocks:MISSING,lme_warehouse_stocks:UNKNOWN,lme_warehouse_stocks:0,RESEARCH_CONTEXT_ONLY,NOT_A_GATE_DEPENDENCY,lme_warehouse_stocks:NO_SNAPSHOT,2026-07-14,https://www.lme.com/market-data/reports-and-data/warehouse-and-stocks-reports,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,52
52,CURRENT_INVENTORY,https://www.shfe.com.cn/eng/reports/index.html,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,,METADATA_ONLY,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_METADATA_ONLY,200,https://www.shfe.com.cn/eng/reports/index.html,No verified row-level payload contract.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Discover official API/file contract or retain as reference only.,METADATA_ONLY,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.shfe.com.cn/eng/reports/index.html,2026-07-14,https://www.shfe.com.cn/eng/reports/index.html,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,53
53,CURRENT_INVENTORY,https://www.stats.gov.cn/english/PressRelease/,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,,METADATA_ONLY,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_METADATA_ONLY,200,https://www.stats.gov.cn/english/PressRelease/,No verified row-level payload contract.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Discover official API/file contract or retain as reference only.,METADATA_ONLY,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.stats.gov.cn/english/PressRelease/,2026-07-14,https://www.stats.gov.cn/english/PressRelease,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,54
54,CURRENT_INVENTORY,https://www.usda.gov/about-usda/general-information/staff-offices/office-chief-economist/commodity-markets/wasde-report,OFFICIAL_OR_PRIMARY,CAUSAL_TRIGGER|FLOW_CONFIRMATION,,ARTIFACT_CAPTURED_SCHEMA_PENDING,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,BINARY_ARTIFACT_CANDIDATE,200,https://www.usda.gov/oce/commodity/wasde/wasde0726.xls,Artifact fetched but no source-specific normalized schema is verified.,Official or primary landing/data source; URL presence alone cannot unlock READY.,"Add fixture, strict parser, data-date policy and row persistence.",ARTIFACT_CAPTURED_SCHEMA_PENDING,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.usda.gov/oce/commodity/wasde/wasde0726.xls,2026-07-14,https://www.usda.gov/about-usda/general-information/staff-offices/office-chief-economist/commodity-markets/wasde-report,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,55
55,CURRENT_INVENTORY,https://web.stockedge.com/deals?utm_source=chatgpt.com,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://web.stockedge.com/deals,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,56
56,CURRENT_INVENTORY,https://www.amfiindia.com/online-center/portfolio-disclosure,OFFICIAL_OR_PRIMARY,SPONSOR_PROOF,amfi_monthly_portfolio,CONNECTED_EMPTY_NO_SIGNAL,Endpoint is connected but latest parser output has no usable rows; no signal may be inferred.,amfi_monthly_portfolio:NEW,amfi_monthly_portfolio:200,https://www.amfiindia.com/online-center/portfolio-disclosure,Landing page fetched successfully but contains no directly parseable monthly holdings rows.,Official or primary landing/data source; URL presence alone cannot unlock READY.,REFRESH_ON_SOURCE_SCHEDULE_AND_KEEP_FAIL_CLOSED,CONNECTED_EMPTY_NO_SIGNAL,amfi_monthly_portfolio:PARSED_EMPTY,amfi_monthly_portfolio:NO_SIGNAL,amfi_monthly_portfolio:2026-07-15,amfi_monthly_portfolio:0,GATE_DEPENDENCY,amfi_monthly_portfolio:WAIT_EMPTY_PARSE,amfi_monthly_portfolio:https://www.amfiindia.com/online-center/portfolio-disclosure,2026-07-15,https://www.amfiindia.com/online-center/portfolio-disclosure,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,57
57,CURRENT_INVENTORY,https://www.amfiindia.com/otherdata/scheme-wise-disclosure,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,amfi_scheme_wise,CONNECTED_FRESH_STRUCTURED,No connection blocker; use remains limited by declared source scope and final gate confluence.,amfi_scheme_wise:CHANGED,amfi_scheme_wise:200,amfi_scheme_wise:https://www.amfiindia.com/api/schemewisedisclosure-investment?quarter=resolved,Parsed 460 official quarterly scheme exposure rows for quarter ended 2026-03-31; delayed swing context only.,Official or primary landing/data source; URL presence alone cannot unlock READY.,MONITOR_FRESHNESS_SCHEMA_DRIFT_AND_SCOPE,CONNECTED_FRESH_STRUCTURED,amfi_scheme_wise:STRUCTURED_OK,amfi_scheme_wise:FRESH,amfi_scheme_wise:2026-03-31,amfi_scheme_wise:460,GATE_DEPENDENCY,amfi_scheme_wise:PASS,amfi_scheme_wise:https://www.amfiindia.com/api/schemewisedisclosure-investment?quarter=resolved,2026-07-15,https://www.amfiindia.com/otherdata/scheme-wise-disclosure,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,58
